,0,1,2,0,1,2
scope,scope_1,scope_2,scope_3,scope_1,scope_2,scope_3
imputer,RevenueQuantileBucketImputer,RevenueQuantileBucketImputer,RevenueQuantileBucketImputer,RevenueQuantileBucketImputer,RevenueQuantileBucketImputer,RevenueQuantileBucketImputer
fin_transformer,PowerTransformer,PowerTransformer,PowerTransformer,PowerTransformer,PowerTransformer,PowerTransformer
cat_transformer,TargetEncoder,TargetEncoder,TargetEncoder,TargetEncoder,TargetEncoder,TargetEncoder
scope_transformer,LogTargetScaler,LogTargetScaler,LogTargetScaler,LogTargetScaler,LogTargetScaler,LogTargetScaler
preprocessor,IIDPreprocessor,IIDPreprocessor,IIDPreprocessor,IIDPreprocessor,IIDPreprocessor,IIDPreprocessor
feature_selector,DummyFeatureReducer,DummyFeatureReducer,DummyFeatureReducer,SelectionFeatureReducer,SelectionFeatureReducer,SelectionFeatureReducer
scope_estimator,MiniModelArmyEstimator,MiniModelArmyEstimator,MiniModelArmyEstimator,MiniModelArmyEstimator,MiniModelArmyEstimator,MiniModelArmyEstimator
pipeline,DefaultPipeline,DefaultPipeline,DefaultPipeline,DefaultPipeline,DefaultPipeline,DefaultPipeline
stats.optimise.time,538.6698439121246,646.284215927124,460.07382225990295,477.35978507995605,451.597553730011,428.9062919616699
stats.optimise.num_datapoints,5134,4979,2822,5134,4979,2822
stats.fit.time,88.24211597442627,70.3367850780487,52.74962902069092,60.56092429161072,59.5330708026886,48.07273983955383
stats.fit.num_datapoints,5134,4979,2822,5134,4979,2822
stats.fit_confidence.time,1.789802074432373,1.6548268795013428,1.3267030715942383,2.157349109649658,2.1331448554992676,1.5944769382476807
stats.fit_confidence.num_datapoints,5134,4979,2822,5134,4979,2822
raw.evaluator,DefaultRegressorEvaluator,DefaultRegressorEvaluator,DefaultRegressorEvaluator,DefaultRegressorEvaluator,DefaultRegressorEvaluator,DefaultRegressorEvaluator
raw.sMAPE,0.584339973871365,0.5193835478957615,0.7004072110733089,0.6976065285448079,0.5925890368054019,0.8363409060555198
raw.R2,0.64616513203079,0.6474930060979092,0.8338543494893502,0.13234100477179822,0.38335607694058826,0.5358774108454865
raw.MAE,15724.582764419527,19061.440606749893,34167.069654180625,22775.537808510093,26220.516969110966,46122.79959223281
raw.RMSE,7465947.863814816,1230633.4193556332,24185694.308342803,19179939.774737153,2719298.054772912,48993965.027958274
raw.MAPE,101.0920855950996,3.900819124684353,379.73494593861545,67.81003636157892,29.05591652372889,80.20981237993144
raw.offset_percentile.50%,1.3824983287268744,1.3031021672521077,1.5452600122596718,1.4464978384071112,1.3600082227117458,1.807077410883064
raw.offset_percentile.75%,2.798341061015088,2.2608397804016587,3.7537415670721876,4.86699891583409,2.891267172865619,7.43287272720103
raw.offset_percentile.90%,9.210338017517344,6.6890436631427255,33.84899567095704,31.138414968253386,11.727605186463151,70.39699803686645
raw.offset_percentile.95%,26.809586066247583,17.044965535528448,88.35722730921778,116.3925365422193,33.819508095951484,392.78618403921905
test.n_buckets,10,10,10,10,10,10
test.classifier.evaluator,BucketClassifierEvauator,BucketClassifierEvauator,BucketClassifierEvauator,BucketClassifierEvauator,BucketClassifierEvauator,BucketClassifierEvauator
test.classifier.balanced_accuracy,0.6333533678610437,0.6013037967167898,0.5965080372481852,0.5778657381378023,0.5679774479836384,0.5156923924171122
