,0,1,2,0,1,2
scope,scope_1,scope_2,scope_3,scope_1,scope_2,scope_3
imputer,DummyImputer,DummyImputer,DummyImputer,DummyImputer,DummyImputer,DummyImputer
fin_transformer,ArcSinhScaler,ArcSinhScaler,ArcSinhScaler,ArcSinhScaler,ArcSinhScaler,ArcSinhScaler
cat_transformer,TargetEncoder,TargetEncoder,TargetEncoder,TargetEncoder,TargetEncoder,TargetEncoder
scope_transformer,LogTargetScaler,LogTargetScaler,LogTargetScaler,LogTargetScaler,LogTargetScaler,LogTargetScaler
preprocessor,NormalizedIIDPreprocessor,NormalizedIIDPreprocessor,NormalizedIIDPreprocessor,NormalizedIIDPreprocessor,NormalizedIIDPreprocessor,NormalizedIIDPreprocessor
feature_selector,DummyFeatureReducer,DummyFeatureReducer,DummyFeatureReducer,SelectionFeatureReducer,SelectionFeatureReducer,SelectionFeatureReducer
scope_estimator,EvenWeightMiniModelArmyEstimator,EvenWeightMiniModelArmyEstimator,EvenWeightMiniModelArmyEstimator,EvenWeightMiniModelArmyEstimator,EvenWeightMiniModelArmyEstimator,EvenWeightMiniModelArmyEstimator
pipeline,DefaultPipeline,DefaultPipeline,DefaultPipeline,DefaultPipeline,DefaultPipeline,DefaultPipeline
stats.optimise.time,2284.6576080322266,3416.925635576248,2716.5226097106934,1799.8240325450897,1883.480085849762,1713.1614434719086
stats.optimise.num_datapoints,31695,31017,19996,31695,31017,19996
stats.fit.time,1651.6642620563507,1206.9207344055176,817.4009566307068,327.84856390953064,357.33684754371643,252.99414038658142
stats.fit.num_datapoints,31695,31017,19996,31695,31017,19996
stats.fit_confidence.time,25.709492206573486,24.847993850708008,14.39437460899353,22.56676435470581,21.510278701782227,13.600821495056152
stats.fit_confidence.num_datapoints,31695,31017,19996,31695,31017,19996
raw.evaluator,DefaultRegressorEvaluator,DefaultRegressorEvaluator,DefaultRegressorEvaluator,DefaultRegressorEvaluator,DefaultRegressorEvaluator,DefaultRegressorEvaluator
raw.sMAPE,0.14308976752214903,0.11806503838786682,0.13804016194299726,0.2010972949402603,0.18389731165211434,0.20845965771555255
raw.R2,0.18370919852605572,0.009222770148252901,0.5593313426391593,0.7833514174810624,0.02320005150243243,0.5965450305982968
raw.MAE,1211.0811927356408,1643.9676656126758,4256.884926027778,1644.6408785108797,2046.671700426079,5936.203251852261
raw.RMSE,311487222.00749636,4737876660.643347,667382108.6183434,8230110.460291074,4704338438.892624,769261650.5034591
raw.MAPE,125.8156466938192,18.675239546945818,41.1473209887219,1353.8714573661807,53.24812077743794,88.37530804512501
raw.offset_percentile.50%,1.0278803234295415,1.0225421033159714,1.0234394460920697,1.0366245886236314,1.0297281601580892,1.0328593886182251
raw.offset_percentile.75%,1.1022904094396615,1.0763542903329122,1.090827485579003,1.152072000844421,1.1181135071111046,1.1562025810127148
raw.offset_percentile.90%,1.359442868244502,1.2647879818366192,1.3548048841259641,1.7657209852736295,1.6554534841709696,1.805038368352498
raw.offset_percentile.95%,2.2532397353233837,1.8844749449898401,2.0985714493143472,6.037790308434101,4.951635388165136,8.34303989084065
raw.confidence_rating.<10.0%,7384,7704,4783,6749,6981,4253
raw.confidence_rating.10-20%,1054,793,539,1073,954,639
raw.confidence_rating.20-50%,679,532,437,889,673,591
raw.confidence_rating.50-100%,233,213,159,304,257,192
raw.confidence_rating.100-200%,152,142,79,215,201,116
raw.confidence_rating.>200.0%,403,309,252,675,627,458
raw.confidence_rating_detailed.0.left,0.0,0.0,0.0,0.0,0.0,0.0
raw.confidence_rating_detailed.0.right,10.0,10.0,10.0,10.0,10.0,10.0
raw.confidence_rating_detailed.0.cnt,7384,7704,4783,6749,6981,4253
raw.confidence_rating_detailed.1.left,10.0,10.0,10.0,10.0,10.0,10.0
raw.confidence_rating_detailed.1.right,20.0,20.0,20.0,20.0,20.0,20.0
raw.confidence_rating_detailed.1.cnt,1054,793,539,1073,954,639
raw.confidence_rating_detailed.2.left,20.0,20.0,20.0,20.0,20.0,20.0
raw.confidence_rating_detailed.2.right,50.0,50.0,50.0,50.0,50.0,50.0
raw.confidence_rating_detailed.2.cnt,679,532,437,889,673,591
raw.confidence_rating_detailed.3.left,50.0,50.0,50.0,50.0,50.0,50.0
raw.confidence_rating_detailed.3.right,100.0,100.0,100.0,100.0,100.0,100.0
raw.confidence_rating_detailed.3.cnt,233,213,159,304,257,192
raw.confidence_rating_detailed.4.left,100.0,100.0,100.0,100.0,100.0,100.0
raw.confidence_rating_detailed.4.right,200.0,200.0,200.0,200.0,200.0,200.0
raw.confidence_rating_detailed.4.cnt,152,142,79,215,201,116
raw.confidence_rating_detailed.5.left,200.0,200.0,200.0,200.0,200.0,200.0
raw.confidence_rating_detailed.5.right,inf,inf,inf,inf,inf,inf
raw.confidence_rating_detailed.5.cnt,403,309,252,675,627,458
test.n_buckets,10,10,10,10,10,10
test.classifier.evaluator,BucketClassifierEvauator,BucketClassifierEvauator,BucketClassifierEvauator,BucketClassifierEvauator,BucketClassifierEvauator,BucketClassifierEvauator
test.classifier.balanced_accuracy,0.9534719022831684,0.9486100535196172,0.9531961988936922,0.9194727882033314,0.9078559836591662,0.9193043399074081
test.classifier.balanced_precision,0.9536136387120576,0.9487930439471993,0.9535620753705323,0.9197091677061447,0.9079307549871105,0.9192091176263291
test.classifier.balanced_recall,0.953356890459364,0.9488290518931187,0.9532725236037766,0.9196365471983846,0.9078716599607964,0.9188670187229957
test.classifier.balanced_f1,0.9533702044427635,0.9487868465273673,0.9533263389595698,0.9196060778260706,0.9078819237018154,0.9189097999429948
test.classifier.adj_lenient_acc,0.9726400807672893,0.9747240276488187,0.9755160825732118,0.9539626451287229,0.947075208913649,0.9495919347095535
test.classifier.adj_strict_acc,0.9686017163048966,0.9693593314763231,0.9686349815970555,0.9431600201918223,0.9374806561436088,0.942870859337494
test.regressor.evaluator,DefaultRegressorEvaluator,DefaultRegressorEvaluator,DefaultRegressorEvaluator,DefaultRegressorEvaluator,DefaultRegressorEvaluator,DefaultRegressorEvaluator
test.regressor.sMAPE,0.014997323497804513,0.010074006692395505,0.01169187927704472,0.017870403824868875,0.012375717957151979,0.014356323081548638
test.regressor.R2,0.9947564663298588,0.9931430384585455,0.995667436371345,0.99299937381249,0.9894195798023777,0.9944771913448286
test.regressor.MAE,0.02716064923635564,0.022027206671040744,0.02301372728073936,0.034038502468046516,0.027768743792440986,0.03169238205219749
test.regressor.RMSE,0.23993773959921794,0.21036543711114308,0.24418904453909934,0.27914432506239467,0.2579096887987199,0.2723782014199067
test.regressor.MAPE,0.053508572481504736,0.011425339119104443,0.013410087624926705,0.05363936082394127,0.013238398385803228,0.01945468117438514
test.regressor.offset_percentile.50%,1.0024769047355548,1.0019526945590964,1.0018582331579966,1.0032332151050314,1.0025528940945616,1.0026545272459726
test.regressor.offset_percentile.75%,1.008999617974178,1.0064746992197093,1.0078304817903194,1.0116735474088365,1.0089271080971132,1.0108998790163384
test.regressor.offset_percentile.90%,1.0254052494584986,1.0182550030712054,1.0253335688145393,1.0319984289479367,1.0224095378339837,1.029462589104492
test.regressor.offset_percentile.95%,1.0497890876940494,1.0347291254040178,1.0452343755578015,1.0600500082060325,1.0429156065279213,1.0498508165133003
test.regressor.confidence_rating.<10.0%,9663,9524,6134,9587,9475,6109
test.regressor.confidence_rating.10-20%,123,91,63,154,116,79
test.regressor.confidence_rating.20-50%,76,57,36,102,66,40
test.regressor.confidence_rating.50-100%,22,15,6,35,28,10
test.regressor.confidence_rating.100-200%,5,3,8,14,7,4
test.regressor.confidence_rating.>200.0%,16,3,2,13,1,7
test.regressor.confidence_rating_detailed.0.left,0.0,0.0,0.0,0.0,0.0,0.0
test.regressor.confidence_rating_detailed.0.right,10.0,10.0,10.0,10.0,10.0,10.0
test.regressor.confidence_rating_detailed.0.cnt,9663,9524,6134,9587,9475,6109
test.regressor.confidence_rating_detailed.1.left,10.0,10.0,10.0,10.0,10.0,10.0
test.regressor.confidence_rating_detailed.1.right,20.0,20.0,20.0,20.0,20.0,20.0
test.regressor.confidence_rating_detailed.1.cnt,123,91,63,154,116,79
test.regressor.confidence_rating_detailed.2.left,20.0,20.0,20.0,20.0,20.0,20.0
test.regressor.confidence_rating_detailed.2.right,50.0,50.0,50.0,50.0,50.0,50.0
test.regressor.confidence_rating_detailed.2.cnt,76,57,36,102,66,40
test.regressor.confidence_rating_detailed.3.left,50.0,50.0,50.0,50.0,50.0,50.0
test.regressor.confidence_rating_detailed.3.right,100.0,100.0,100.0,100.0,100.0,100.0
test.regressor.confidence_rating_detailed.3.cnt,22,15,6,35,28,10
test.regressor.confidence_rating_detailed.4.left,100.0,100.0,100.0,100.0,100.0,100.0
test.regressor.confidence_rating_detailed.4.right,200.0,200.0,200.0,200.0,200.0,200.0
test.regressor.confidence_rating_detailed.4.cnt,5,3,8,14,7,4
test.regressor.confidence_rating_detailed.5.left,200.0,200.0,200.0,200.0,200.0,200.0
test.regressor.confidence_rating_detailed.5.right,inf,inf,inf,inf,inf,inf
test.regressor.confidence_rating_detailed.5.cnt,16,3,2,13,1,7
test.evaluator,DefaultRegressorEvaluator,DefaultRegressorEvaluator,DefaultRegressorEvaluator,DefaultRegressorEvaluator,DefaultRegressorEvaluator,DefaultRegressorEvaluator
test.sMAPE,0.027612196267625806,0.018561248356703378,0.023644398756064097,0.03699767252726199,0.029610560264297398,0.035785699083191604
test.R2,0.9261948889127415,0.930225654503219,0.9373403652842796,0.8957878028971756,0.861071171631378,0.891437085769873
test.MAE,0.027467262255980174,0.022287829851100227,0.023167646714389534,0.035825311169649154,0.029294807588213345,0.032329504668375364
test.RMSE,0.9001808126821748,0.6710523721760974,0.9286405212165417,1.0770097505965304,0.9345711838909592,1.2076277826821418
test.MAPE,0.06608528391752687,0.020685408413193426,0.025677168827320948,0.10466044098778154,0.032406811885795216,0.04194535604198088
test.offset_percentile.50%,1.0025119805163725,1.0019853560739913,1.0018922281559246,1.0033708430048407,1.0026727257468135,1.002727148434054
test.offset_percentile.75%,1.009519260364263,1.006872534378317,1.0081326115227485,1.0135590504334637,1.0107949284124487,1.0132038727089017
test.offset_percentile.90%,1.036863800796074,1.0254168199874016,1.0343438844967294,1.0715566855458065,1.0563215713744574,1.0693871462492832
test.offset_percentile.95%,1.1161394080205382,1.079002640542797,1.1013734915050124,1.2446664388753446,1.175727109708236,1.2504802288124046
test.confidence_rating.<10.0%,9349,9285,5934,9053,8960,5726
test.confidence_rating.10-20%,197,165,109,289,287,160
test.confidence_rating.20-50%,180,156,114,336,281,199
test.confidence_rating.50-100%,111,52,51,138,106,120
test.confidence_rating.100-200%,35,28,34,57,48,35
test.confidence_rating.>200.0%,33,7,7,32,11,9
test.confidence_rating_detailed.0.left,0.0,0.0,0.0,0.0,0.0,0.0
test.confidence_rating_detailed.0.right,10.0,10.0,10.0,10.0,10.0,10.0
test.confidence_rating_detailed.0.cnt,9349,9285,5934,9053,8960,5726
test.confidence_rating_detailed.1.left,10.0,10.0,10.0,10.0,10.0,10.0
test.confidence_rating_detailed.1.right,20.0,20.0,20.0,20.0,20.0,20.0
test.confidence_rating_detailed.1.cnt,197,165,109,289,287,160
test.confidence_rating_detailed.2.left,20.0,20.0,20.0,20.0,20.0,20.0
test.confidence_rating_detailed.2.right,50.0,50.0,50.0,50.0,50.0,50.0
test.confidence_rating_detailed.2.cnt,180,156,114,336,281,199
test.confidence_rating_detailed.3.left,50.0,50.0,50.0,50.0,50.0,50.0
test.confidence_rating_detailed.3.right,100.0,100.0,100.0,100.0,100.0,100.0
test.confidence_rating_detailed.3.cnt,111,52,51,138,106,120
test.confidence_rating_detailed.4.left,100.0,100.0,100.0,100.0,100.0,100.0
test.confidence_rating_detailed.4.right,200.0,200.0,200.0,200.0,200.0,200.0
test.confidence_rating_detailed.4.cnt,35,28,34,57,48,35
test.confidence_rating_detailed.5.left,200.0,200.0,200.0,200.0,200.0,200.0
test.confidence_rating_detailed.5.right,inf,inf,inf,inf,inf,inf
test.confidence_rating_detailed.5.cnt,33,7,7,32,11,9
train.n_buckets,10,10,10,10,10,10
train.classifier.evaluator,BucketClassifierEvauator,BucketClassifierEvauator,BucketClassifierEvauator,BucketClassifierEvauator,BucketClassifierEvauator,BucketClassifierEvauator
train.classifier.balanced_accuracy,0.9913956996145943,0.9895841604775946,0.9905183466186933,0.9742639563523436,0.973033238013153,0.977348916104182
train.classifier.balanced_precision,0.9914010910525606,0.9895851546525335,0.9905261607307777,0.9743508733865485,0.9730665675908505,0.9773816519266737
train.classifier.balanced_recall,0.9913930185012242,0.9895801093572681,0.9905184829572732,0.9742800171634821,0.9730217682863922,0.9773163706192991
train.classifier.balanced_f1,0.9913942972922238,0.9895810307663764,0.9905195259584388,0.9742869741813442,0.9730285915340188,0.9773258189199522
train.classifier.adj_lenient_acc,0.9953557636487543,0.9947126792530693,0.9945991358617379,0.98384613443045,0.9827968637160838,0.9863978236517843
train.classifier.adj_strict_acc,0.9942956662207527,0.9935004642525533,0.9932789246279404,0.9811454100305409,0.9800887238213144,0.9835973755800929
train.regressor.evaluator,DefaultRegressorEvaluator,DefaultRegressorEvaluator,DefaultRegressorEvaluator,DefaultRegressorEvaluator,DefaultRegressorEvaluator,DefaultRegressorEvaluator
train.regressor.sMAPE,0.0073179166067729486,0.004488961953453077,0.005756891861244399,0.010190335080099753,0.006794862933795141,0.008160691222148022
train.regressor.R2,0.9984614040769448,0.9977944393228022,0.9988000038475429,0.9973696788554385,0.9965396400378914,0.9980659294920016
train.regressor.MAE,0.010323028849343885,0.008477577770258371,0.009555860553451367,0.016487617181354608,0.01158783137338304,0.013009533936877204
train.regressor.RMSE,0.13029646680029505,0.11828754273187672,0.12818666318162372,0.17007361588706055,0.1486506517841467,0.16322681480067172
train.regressor.MAPE,0.01943738706468041,0.004788791017123498,0.007135743833004802,0.026165555535123786,0.007365936722948949,0.009553449839574296
train.regressor.offset_percentile.50%,1.0009373889117832,1.0007512243570558,1.0007742040952103,1.0015452523353812,1.0010399508020495,1.0010894144997273
train.regressor.offset_percentile.75%,1.0035765146290871,1.0027552524702052,1.0031459072725788,1.0062728181656044,1.0043617097712936,1.0053368628707413
train.regressor.offset_percentile.90%,1.0112127016596266,1.0080556198827377,1.0106695256418696,1.0173816568875462,1.012389756456609,1.0160626415549814
train.regressor.offset_percentile.95%,1.0219541878807183,1.0158917415552984,1.0206887928913653,1.0334546736907426,1.0243573615215698,1.0314270194960067
train.regressor.confidence_rating.<10.0%,39211,38545,24807,38975,38367,24682
train.regressor.confidence_rating.10-20%,223,131,113,344,226,185
train.regressor.confidence_rating.20-50%,105,75,47,208,138,83
train.regressor.confidence_rating.50-100%,35,17,17,46,30,36
train.regressor.confidence_rating.100-200%,16,1,7,15,6,6
train.regressor.confidence_rating.>200.0%,29,3,5,31,5,4
train.regressor.confidence_rating_detailed.0.left,0.0,0.0,0.0,0.0,0.0,0.0
train.regressor.confidence_rating_detailed.0.right,10.0,10.0,10.0,10.0,10.0,10.0
train.regressor.confidence_rating_detailed.0.cnt,39211,38545,24807,38975,38367,24682
train.regressor.confidence_rating_detailed.1.left,10.0,10.0,10.0,10.0,10.0,10.0
train.regressor.confidence_rating_detailed.1.right,20.0,20.0,20.0,20.0,20.0,20.0
train.regressor.confidence_rating_detailed.1.cnt,223,131,113,344,226,185
train.regressor.confidence_rating_detailed.2.left,20.0,20.0,20.0,20.0,20.0,20.0
train.regressor.confidence_rating_detailed.2.right,50.0,50.0,50.0,50.0,50.0,50.0
train.regressor.confidence_rating_detailed.2.cnt,105,75,47,208,138,83
train.regressor.confidence_rating_detailed.3.left,50.0,50.0,50.0,50.0,50.0,50.0
train.regressor.confidence_rating_detailed.3.right,100.0,100.0,100.0,100.0,100.0,100.0
train.regressor.confidence_rating_detailed.3.cnt,35,17,17,46,30,36
train.regressor.confidence_rating_detailed.4.left,100.0,100.0,100.0,100.0,100.0,100.0
train.regressor.confidence_rating_detailed.4.right,200.0,200.0,200.0,200.0,200.0,200.0
train.regressor.confidence_rating_detailed.4.cnt,16,1,7,15,6,6
train.regressor.confidence_rating_detailed.5.left,200.0,200.0,200.0,200.0,200.0,200.0
train.regressor.confidence_rating_detailed.5.right,inf,inf,inf,inf,inf,inf
train.regressor.confidence_rating_detailed.5.cnt,29,3,5,31,5,4
