,0,1,2,0,1,2
scope,scope_1,scope_2,scope_3,scope_1,scope_2,scope_3
imputer,RevenueQuantileBucketImputer:10-buckets,RevenueQuantileBucketImputer:10-buckets,RevenueQuantileBucketImputer:10-buckets,RevenueQuantileBucketImputer:10-buckets,RevenueQuantileBucketImputer:10-buckets,RevenueQuantileBucketImputer:10-buckets
fin_transformer,PowerTransformer,PowerTransformer,PowerTransformer,PowerTransformer,PowerTransformer,PowerTransformer
cat_transformer,TargetEncoder,TargetEncoder,TargetEncoder,TargetEncoder,TargetEncoder,TargetEncoder
scope_transformer,LogTargetScaler,LogTargetScaler,LogTargetScaler,LogTargetScaler,LogTargetScaler,LogTargetScaler
preprocessor,IIDPreprocessor,IIDPreprocessor,IIDPreprocessor,IIDPreprocessor,IIDPreprocessor,IIDPreprocessor
feature_selector,DummyFeatureReducer,DummyFeatureReducer,DummyFeatureReducer,SelectionFeatureReducer,SelectionFeatureReducer,SelectionFeatureReducer
scope_estimator,MiniModelArmyEstimator,MiniModelArmyEstimator,MiniModelArmyEstimator,MiniModelArmyEstimator,MiniModelArmyEstimator,MiniModelArmyEstimator
pipeline,DefaultPipeline,DefaultPipeline,DefaultPipeline,DefaultPipeline,DefaultPipeline,DefaultPipeline
stats.optimise.time,2204.567933320999,2260.6231400966644,1411.8586387634277,1412.9748091697693,1317.0505220890045,955.69056224823
stats.optimise.num_datapoints,9158,8932,5680,9158,8932,5680
stats.fit.time,461.3700203895569,361.29721426963806,267.99921798706055,187.97194719314575,170.1757640838623,130.053795337677
stats.fit.num_datapoints,9158,8932,5680,9158,8932,5680
stats.fit_confidence.time,17.4566707611084,14.687895774841309,13.77699065208435,19.313056230545044,16.793172597885132,11.454853296279907
stats.fit_confidence.num_datapoints,9158,8932,5680,9158,8932,5680
raw.evaluator,DefaultRegressorEvaluator,DefaultRegressorEvaluator,DefaultRegressorEvaluator,DefaultRegressorEvaluator,DefaultRegressorEvaluator,DefaultRegressorEvaluator
raw.sMAPE,0.08841092511120754,0.09672359134612032,0.09385563365922536,0.0961180818580413,0.09790644432924937,0.1294918308243517
raw.R2,0.9650822391843266,0.9870197612595492,0.9867851739216629,0.9905623251919516,0.9832086442699335,0.925861949437006
raw.MAE,683.7861831105547,1033.3158510938993,3899.344612951856,1224.628662834877,2337.211228155822,7964.889833792113
raw.RMSE,2055603.773333363,155512.570497596,7162962.846983953,1355205.27188663,231815.14360386672,16706150.135726683
raw.MAPE,4381901639478105.0,2.993380769071181e+18,0.14943034311155928,984375776456871.5,3.227523177041889e+18,2.614995849903716
raw.offset_percentile.50%,1.020768890097613,1.0176862841038967,1.0246982791669004,1.0318791231627933,1.0314938949166919,1.043977816957562
raw.offset_percentile.75%,1.0592722174927685,1.0567583410152068,1.0660387211995825,1.0799634650065524,1.0761016995597872,1.1168584374019774
raw.offset_percentile.90%,1.1482733531616864,1.1994092603916426,1.1865946456755379,1.206338034337561,1.1806084820058924,1.274054428054774
raw.offset_percentile.95%,1.414488185763455,1.4976334059148353,1.5039348608142586,1.433816504862942,1.4002595090055965,1.7239525895275452
raw.confidence_rating.<10.0%,747,747,740,716,725,638
raw.confidence_rating.10-20%,70,54,67,82,79,132
raw.confidence_rating.20-50%,33,43,37,50,48,64
raw.confidence_rating.50-100%,18,16,19,19,14,19
raw.confidence_rating.100-200%,4,7,6,5,5,11
raw.confidence_rating.>200.0%,17,22,20,17,18,25
raw.confidence_rating_detailed.0.left,0.0,0.0,0.0,0.0,0.0,0.0
raw.confidence_rating_detailed.0.right,10.0,10.0,10.0,10.0,10.0,10.0
raw.confidence_rating_detailed.0.cnt,747,747,740,716,725,638
raw.confidence_rating_detailed.1.left,10.0,10.0,10.0,10.0,10.0,10.0
raw.confidence_rating_detailed.1.right,20.0,20.0,20.0,20.0,20.0,20.0
raw.confidence_rating_detailed.1.cnt,70,54,67,82,79,132
raw.confidence_rating_detailed.2.left,20.0,20.0,20.0,20.0,20.0,20.0
raw.confidence_rating_detailed.2.right,50.0,50.0,50.0,50.0,50.0,50.0
raw.confidence_rating_detailed.2.cnt,33,43,37,50,48,64
raw.confidence_rating_detailed.3.left,50.0,50.0,50.0,50.0,50.0,50.0
raw.confidence_rating_detailed.3.right,100.0,100.0,100.0,100.0,100.0,100.0
raw.confidence_rating_detailed.3.cnt,18,16,19,19,14,19
raw.confidence_rating_detailed.4.left,100.0,100.0,100.0,100.0,100.0,100.0
raw.confidence_rating_detailed.4.right,200.0,200.0,200.0,200.0,200.0,200.0
raw.confidence_rating_detailed.4.cnt,4,7,6,5,5,11
raw.confidence_rating_detailed.5.left,200.0,200.0,200.0,200.0,200.0,200.0
raw.confidence_rating_detailed.5.right,inf,inf,inf,inf,inf,inf
raw.confidence_rating_detailed.5.cnt,17,22,20,17,18,25
test.n_buckets,10,10,10,10,10,10
test.classifier.evaluator,BucketClassifierEvauator,BucketClassifierEvauator,BucketClassifierEvauator,BucketClassifierEvauator,BucketClassifierEvauator,BucketClassifierEvauator
test.classifier.balanced_accuracy,0.9798665314143461,0.9684913111430931,0.9654964988275623,0.977710717061228,0.965982841343242,0.9622747352362075
test.classifier.balanced_precision,0.9798712053114376,0.9657443914699577,0.9672772380817126,0.9777923457619745,0.9665181799715137,0.9642942479454282
test.classifier.balanced_recall,0.9797525309336333,0.9651293588301463,0.9662542182227222,0.9775028121484814,0.9662542182227222,0.9640044994375703
test.classifier.balanced_f1,0.9797371084952448,0.9650359744126271,0.9664213581457356,0.9775990290961446,0.9662579657717978,0.9640263939794401
test.classifier.adj_lenient_acc,0.9977502812148481,0.9887514060742407,0.9853768278965129,0.9977502812148481,0.9921259842519685,0.9797525309336333
test.classifier.adj_strict_acc,0.9955005624296963,0.9797525309336333,0.983127109111361,0.9932508436445444,0.9865016872890888,0.9775028121484814
test.regressor.evaluator,DefaultRegressorEvaluator,DefaultRegressorEvaluator,DefaultRegressorEvaluator,DefaultRegressorEvaluator,DefaultRegressorEvaluator,DefaultRegressorEvaluator
test.regressor.sMAPE,0.03265270808251351,0.029091381316645983,0.0074331509029334115,0.030400178525913736,0.031891953150291114,0.011860337235351886
test.regressor.R2,0.9781189703870805,0.9507971148619369,0.9981155179900253,0.9875017209481795,0.9635876476388066,0.9968792215578837
test.regressor.MAE,0.020496701623663682,0.01753005015467579,0.024381906462229708,0.031081736643106872,0.030873826852278796,0.04226372517394328
test.regressor.RMSE,0.5003483830772337,0.5975869803179917,0.1548219726001978,0.372781828867964,0.5299154678116204,0.2046187483645504
test.regressor.MAPE,215107503575631.84,258475988224157.16,0.007686789619959504,122382668331580.53,254430936515107.34,0.012531118655819547
test.regressor.offset_percentile.50%,1.0019704704786925,1.001579979602111,1.0020749808911167,1.0027765935463155,1.0027317307550991,1.0036313399596568
test.regressor.offset_percentile.75%,1.0056435881922334,1.0051297708912126,1.005603037382466,1.0073631519506066,1.0065652888877976,1.008806158292844
test.regressor.offset_percentile.90%,1.0161979627566704,1.016843910281335,1.0139079414311027,1.0170972968903913,1.0150295875284705,1.0202443657015967
test.regressor.offset_percentile.95%,1.035321952736328,1.0365056900951144,1.024704655739254,1.03983410377462,1.0268876252049464,1.0358546202085734
test.regressor.confidence_rating.<10.0%,870,868,880,868,872,872
test.regressor.confidence_rating.10-20%,3,5,5,8,3,6
test.regressor.confidence_rating.20-50%,2,4,3,2,2,10
test.regressor.confidence_rating.50-100%,2,2,1,1,1,0
test.regressor.confidence_rating.100-200%,1,1,0,0,0,1
test.regressor.confidence_rating.>200.0%,11,9,0,10,11,0
test.regressor.confidence_rating_detailed.0.left,0.0,0.0,0.0,0.0,0.0,0.0
test.regressor.confidence_rating_detailed.0.right,10.0,10.0,10.0,10.0,10.0,10.0
test.regressor.confidence_rating_detailed.0.cnt,870,868,880,868,872,872
test.regressor.confidence_rating_detailed.1.left,10.0,10.0,10.0,10.0,10.0,10.0
test.regressor.confidence_rating_detailed.1.right,20.0,20.0,20.0,20.0,20.0,20.0
test.regressor.confidence_rating_detailed.1.cnt,3,5,5,8,3,6
test.regressor.confidence_rating_detailed.2.left,20.0,20.0,20.0,20.0,20.0,20.0
