,0,1,2,0,1,2
scope,scope_1,scope_2,scope_3,scope_1,scope_2,scope_3
imputer,RevenueQuantileBucketImputer,RevenueQuantileBucketImputer,RevenueQuantileBucketImputer,RevenueQuantileBucketImputer,RevenueQuantileBucketImputer,RevenueQuantileBucketImputer
fin_transformer,PowerTransformer,PowerTransformer,PowerTransformer,PowerTransformer,PowerTransformer,PowerTransformer
cat_transformer,TargetEncoder,TargetEncoder,TargetEncoder,TargetEncoder,TargetEncoder,TargetEncoder
scope_transformer,LogTargetScaler,LogTargetScaler,LogTargetScaler,LogTargetScaler,LogTargetScaler,LogTargetScaler
preprocessor,IIDPreprocessor,IIDPreprocessor,IIDPreprocessor,IIDPreprocessor,IIDPreprocessor,IIDPreprocessor
feature_selector,DummyFeatureReducer,DummyFeatureReducer,DummyFeatureReducer,SelectionFeatureReducer,SelectionFeatureReducer,SelectionFeatureReducer
scope_estimator,MiniModelArmyEstimator,MiniModelArmyEstimator,MiniModelArmyEstimator,MiniModelArmyEstimator,MiniModelArmyEstimator,MiniModelArmyEstimator
pipeline,DefaultPipeline,DefaultPipeline,DefaultPipeline,DefaultPipeline,DefaultPipeline,DefaultPipeline
stats.optimise.time,1647.8246788978577,1313.4817225933075,725.0971047878265,806.2473909854889,779.2204902172089,1272.085428237915
stats.optimise.num_datapoints,5134,4979,2822,5134,4979,2822
stats.fit.time,168.4454481601715,189.06616687774658,83.59776043891907,101.70743727684021,116.25745820999146,99.06974911689758
stats.fit.num_datapoints,5134,4979,2822,5134,4979,2822
stats.fit_confidence.time,3.6287949085235596,2.968986749649048,1.6269476413726807,3.1270334720611572,2.381783962249756,4.540879249572754
stats.fit_confidence.num_datapoints,5134,4979,2822,5134,4979,2822
raw.evaluator,DefaultRegressorEvaluator,DefaultRegressorEvaluator,DefaultRegressorEvaluator,DefaultRegressorEvaluator,DefaultRegressorEvaluator,DefaultRegressorEvaluator
raw.sMAPE,0.5841025920509988,0.533868621268311,0.7661080604203494,0.7147759179378805,0.6522653129439262,0.7449128086608359
raw.R2,0.8157930046041757,0.3239700758562949,0.496040712708283,0.6224725629129797,0.5771920711842233,0.36155227010245616
raw.MAE,16047.843356660887,19783.758100521634,32770.07528751528,22319.00629217262,27738.960242302957,33539.73023758567
raw.RMSE,4227503.7664949745,3192864.278861899,90552838.43436264,5883624.553641599,1283292.3612922104,89270097.39102684
raw.MAPE,68.7447236502972,13.398957446219962,62.48300496239514,505.49318649171636,53.95522304442478,35.55197206090848
raw.offset_percentile.50%,1.3899937415408268,1.3325219856442014,1.669910316394713,1.5004263643701428,1.4775482152245105,1.5735452860951824
raw.offset_percentile.75%,2.7399199081128778,2.4200562978565934,5.1409468814207795,4.5993176432893605,3.548857649223765,5.127820731749693
raw.offset_percentile.90%,8.685181991491827,6.520421491989595,32.995234934764184,36.19053685891723,14.279982640400423,63.4696984724989
raw.offset_percentile.95%,24.084834162824695,14.134886028362923,110.93878257639034,155.98613531305784,44.366267813046896,250.9502955080684
test.n_buckets,10,10,10,10,10,10
test.classifier.evaluator,BucketClassifierEvauator,BucketClassifierEvauator,BucketClassifierEvauator,BucketClassifierEvauator,BucketClassifierEvauator,BucketClassifierEvauator
test.classifier.balanced_accuracy,0.6269078599876566,0.5836464615064124,0.5604317796315009,0.5662613507297307,0.5282645168135105,0.5898919377847487
