,0,1,2,0,1,2
scope,scope_1,scope_2,scope_3,scope_1,scope_2,scope_3
imputer,RevenueQuantileBucketImputer,RevenueQuantileBucketImputer,RevenueQuantileBucketImputer,RevenueQuantileBucketImputer,RevenueQuantileBucketImputer,RevenueQuantileBucketImputer
fin_transformer,PowerTransformer,PowerTransformer,PowerTransformer,PowerTransformer,PowerTransformer,PowerTransformer
cat_transformer,TargetEncoder,TargetEncoder,TargetEncoder,TargetEncoder,TargetEncoder,TargetEncoder
scope_transformer,LogTargetScaler,LogTargetScaler,LogTargetScaler,LogTargetScaler,LogTargetScaler,LogTargetScaler
preprocessor,IIDPreprocessor,IIDPreprocessor,IIDPreprocessor,IIDPreprocessor,IIDPreprocessor,IIDPreprocessor
feature_selector,DummyFeatureReducer,DummyFeatureReducer,DummyFeatureReducer,SelectionFeatureReducer,SelectionFeatureReducer,SelectionFeatureReducer
scope_estimator,MiniModelArmyEstimator,MiniModelArmyEstimator,MiniModelArmyEstimator,MiniModelArmyEstimator,MiniModelArmyEstimator,MiniModelArmyEstimator
pipeline,DefaultPipeline,DefaultPipeline,DefaultPipeline,DefaultPipeline,DefaultPipeline,DefaultPipeline
stats.optimise.time,768.1010732650757,829.9437260627747,568.9092180728912,605.0319023132324,526.2180032730103,444.5115809440613
stats.optimise.num_datapoints,6870,6730,3694,6870,6730,3694
stats.fit.time,111.53563094139099,117.36840987205505,66.64933180809021,72.82338190078735,92.93330216407776,55.31665897369385
stats.fit.num_datapoints,6870,6730,3694,6870,6730,3694
stats.fit_confidence.time,1.9823579788208008,2.5284860134124756,1.53092622756958,1.724184274673462,2.785731077194214,1.3806288242340088
stats.fit_confidence.num_datapoints,6870,6730,3694,6870,6730,3694
raw.evaluator,DefaultRegressorEvaluator,DefaultRegressorEvaluator,DefaultRegressorEvaluator,DefaultRegressorEvaluator,DefaultRegressorEvaluator,DefaultRegressorEvaluator
raw.sMAPE,0.5461602104819159,0.48218801777805276,0.7801090535599539,0.6341609262879814,0.5158987047173461,0.7836623449151051
raw.R2,0.761505369673224,0.5804315439957742,0.1779556402618907,0.6102957372410485,0.556226521634368,0.7846289381552805
raw.MAE,12245.514947397813,17659.23146281513,36207.44847669719,16651.844394669773,19747.541800754378,29335.199665097512
raw.RMSE,8145674.771759509,1644757.8421408602,135979971.37173274,8739256.232649768,1248493.5137796653,21218350.367052965
raw.MAPE,187.28987174477967,7.4384397204083905,34.08768674667945,44.33175680428875,23.072752482266015,403.46889074185475
raw.offset_percentile.50%,1.3324796735963014,1.279420564144645,1.704146342635449,1.3790903628649733,1.2911443539633418,1.718606618957241
raw.offset_percentile.75%,2.3762019393828937,2.100919647936795,5.795485003061703,3.6070798283836356,2.247692319608543,5.705378858154797
raw.offset_percentile.90%,9.262960982257711,5.615520602989697,42.2423220834234,15.938442299564784,7.261391875539966,42.21325696386255
raw.offset_percentile.95%,22.397031290116548,11.096144058565223,178.7575214445754,48.12967395939533,17.623047566390085,200.93922147966742
test.n_buckets,10,10,10,10,10,10
test.classifier.evaluator,BucketClassifierEvauator,BucketClassifierEvauator,BucketClassifierEvauator,BucketClassifierEvauator,BucketClassifierEvauator,BucketClassifierEvauator
test.classifier.balanced_accuracy,0.6521774627824716,0.6219326118698439,0.5626860102964414,0.6133244840142709,0.5938027349527344,0.5501997909937547
